time;V(/BiasOut)1;V(/VoutN)1;V(/VoutP)1;
0,00530376;-0,221468;0,31306;-0,33305;
0,00531376;-0,221306;0,316947;-0,336937;
0,00532376;-0,221142;0,320818;-0,340809;
0,00533376;-0,220974;0,324674;-0,344665;
0,00534376;-0,220802;0,328513;-0,348505;
0,00535376;-0,220628;0,332337;-0,352329;
0,00536376;-0,22045;0,336144;-0,356136;
0,00537376;-0,220269;0,339935;-0,359927;
0,00538376;-0,220085;0,343708;-0,363701;
0,00539376;-0,219897;0,347465;-0,367458;
0,00540376;-0,219707;0,351205;-0,371199;
0,00541376;-0,219513;0,354928;-0,374921;
0,00542376;-0,219316;0,358633;-0,378627;
0,00543376;-0,219116;0,362321;-0,382315;
0,00544376;-0,218913;0,365991;-0,385985;
0,00545376;-0,218707;0,369642;-0,389637;
0,00546376;-0,218497;0,373276;-0,393271;
0,00547376;-0,218285;0,376892;-0,396887;
0,00548376;-0,218069;0,380488;-0,400484;
0,00549376;-0,21785;0,384067;-0,404062;
0,00550376;-0,217629;0,387626;-0,407622;
0,00551376;-0,217404;0,391167;-0,411163;
0,00552376;-0,217176;0,394688;-0,414684;
0,00553376;-0,216945;0,39819;-0,418187;
0,00554376;-0,216711;0,401672;-0,421669;
