time;V(/VoutN)1;V(/VoutP)1;V(/BiasDrive)1;a
0,473874;-0,470895;0,450874;0,0376857;
0,473884;-0,474047;0,454027;0,0379228;
0,473894;-0,477178;0,457157;0,0381582;
0,473904;-0,480286;0,460266;0,0383919;
0,473914;-0,483372;0,463351;0,0386239;
0,473924;-0,486435;0,466415;0,0388542;
0,473934;-0,489475;0,469455;0,0390827;
0,473944;-0,492492;0,472473;0,0393095;
0,473954;-0,495487;0,475467;0,0395346;
0,473964;-0,498458;0,478438;0,0397579;
0,473974;-0,501406;0,481386;0,0399794;
0,473984;-0,50433;0,484311;0,0401992;
0,473994;-0,507231;0,487212;0,0404171;
0,474004;-0,510108;0,490089;0,0406333;
0,474014;-0,512961;0,492942;0,0408477;
0,474024;-0,51579;0,495771;0,0410602;
0,474034;-0,518595;0,498576;0,0412709;
0,474044;-0,521375;0,501357;0,0414797;
0,474054;-0,524131;0,504114;0,0416867;
0,474064;-0,526863;0,506845;0,0418919;
0,474074;-0,52957;0,509552;0,0420951;
0,474084;-0,532252;0,512235;0,0422965;
0,474094;-0,534909;0,514892;0,042496;
0,474104;-0,537541;0,517524;0,0426936;
0,474114;-0,540148;0,520131;0,0428893;
0,474124;-0,54273;0,522713;0,0430831;
0,474134;-0,545286;0,525269;0,0432749;
0,474144;-0,547816;0,5278;0,0434648;
0,474154;-0,550321;0,530305;0,0436528;
0,474164;-0,5528;0,532784;0,0438388;
0,474174;-0,555253;0,535237;0,0440228;
0,474184;-0,55768;0,537665;0,0442049;
0,474194;-0,560081;0,540066;0,044385;
0,474204;-0,562456;0,542441;0,0445631;
0,474214;-0,564804;0,544789;0,0447392;
0,474224;-0,567126;0,547111;0,0449133;
0,474234;-0,569421;0,549406;0,0450853;
0,474244;-0,571689;0,551675;0,0452554;
0,474254;-0,573931;0,553916;0,0454234;
0,474264;-0,576145;0,556131;0,0455894;
0,474274;-0,578333;0,558319;0,0457534;
0,474284;-0,580494;0,56048;0,0459153;
0,474294;-0,582627;0,562613;0,0460751;
0,474304;-0,584733;0,564719;0,0462329;
0,474314;-0,586811;0,566797;0,0463885;
0,474324;-0,588862;0,568848;0,0465421;
0,474334;-0,590885;0,570872;0,0466937;
0,474344;-0,59288;0,572867;0,0468431;
0,474354;-0,594848;0,574835;0,0469904;
0,474364;-0,596788;0,576775;0,0471356;
0,474374;-0,598699;0,578687;0,0472787;
0,474384;-0,600583;0,58057;0,0474196;
0,474394;-0,602438;0,582426;0,0475584;
0,474404;-0,604265;0,584253;0,0476951;
0,474414;-0,606064;0,586052;0,0478297;
0,474424;-0,607834;0,587822;0,047962;
0,474434;-0,609575;0,589564;0,0480923;
0,474444;-0,611288;0,591277;0,0482203;
0,474454;-0,612973;0,592961;0,0483462;
0,474464;-0,614628;0,594617;0,0484699;
0,474474;-0,616254;0,596243;0,0485915;
0,474484;-0,617852;0,597841;0,0487108;
0,474494;-0,619421;0,59941;0,048828;
0,474504;-0,62096;0,600949;0,0489429;
0,474514;-0,62247;0,60246;0,0490557;
0,474524;-0,623951;0,603941;0,0491662;
0,474534;-0,625403;0,605393;0,0492746;
0,474544;-0,626825;0,606815;0,0493807;
0,474554;-0,628218;0,608208;0,0494846;
0,474564;-0,629581;0,609571;0,0495862;
0,474574;-0,630915;0,610905;0,0496857;
0,474584;-0,632219;0,612209;0,0497828;
0,474594;-0,633493;0,613484;0,0498778;
0,474604;-0,634738;0,614728;0,0499705;
0,474614;-0,635952;0,615943;0,0500609;
0,474624;-0,637137;0,617128;0,0501491;
0,474634;-0,638292;0,618283;0,050235;
0,474644;-0,639417;0,619408;0,0503187;
0,474654;-0,640512;0,620503;0,0504001;
0,474664;-0,641576;0,621567;0,0504792;
0,474674;-0,642611;0,622602;0,050556;
0,474684;-0,643615;0,623606;0,0506306;
0,474694;-0,644589;0,62458;0,0507029;
0,474704;-0,645532;0,625524;0,0507728;
0,474714;-0,646446;0,626438;0,0508405;
0,474724;-0,647329;0,627321;0,050906;
0,474734;-0,648181;0,628173;0,0509691;
0,474744;-0,649003;0,628995;0,0510299;
0,474754;-0,649794;0,629787;0,0510884;
0,474764;-0,650555;0,630548;0,0511446;
0,474774;-0,651286;0,631278;0,0511985;
0,474784;-0,651985;0,631978;0,0512501;
0,474794;-0,652654;0,632647;0,0512993;
0,474804;-0,653293;0,633285;0,0513463;
0,474814;-0,6539;0,633893;0,0513909;
0,474824;-0,654477;0,63447;0,0514332;
0,474834;-0,655023;0,635016;0,0514732;
0,474844;-0,655538;0,635531;0,0515109;
0,474854;-0,656022;0,636016;0,0515463;
0,474864;-0,656476;0,636469;0,0515793;
0,474874;-0,656899;0,636892;0,05161;
0,474884;-0,65729;0,637284;0,0516384;
0,474894;-0,657651;0,637645;0,0516644;
0,474904;-0,657981;0,637975;0,0516881;
0,474914;-0,65828;0,638274;0,0517095;
0,474924;-0,658548;0,638542;0,0517285;
0,474934;-0,658785;0,638779;0,0517452;
0,474944;-0,658991;0,638985;0,0517596;
0,474954;-0,659166;0,63916;0,0517716;
0,474964;-0,65931;0,639304;0,0517813;
0,474974;-0,659423;0,639417;0,0517886;
0,474984;-0,659505;0,639499;0,0517936;
0,474994;-0,659556;0,63955;0,0517963;
0,475004;-0,659575;0,63957;0,0517966;
0,475014;-0,659564;0,639559;0,0517946;
0,475024;-0,659522;0,639517;0,0517903;
0,475034;-0,659449;0,639444;0,0517836;
0,475044;-0,659345;0,63934;0,0517746;
0,475054;-0,659209;0,639205;0,0517632;
0,475064;-0,659043;0,639038;0,0517496;
0,475074;-0,658846;0,638841;0,0517335;
0,475084;-0,658618;0,638613;0,0517152;
0,475094;-0,658358;0,638354;0,0516945;
0,475104;-0,658068;0,638064;0,0516714;
0,475114;-0,657747;0,637743;0,0516461;
0,475124;-0,657395;0,637391;0,0516184;
0,475134;-0,657012;0,637008;0,0515883;
0,475144;-0,656598;0,636594;0,051556;
0,475154;-0,656153;0,636149;0,0515213;
0,475164;-0,655677;0,635673;0,0514843;
0,475174;-0,655171;0,635167;0,051445;
0,475184;-0,654633;0,63463;0,0514033;
0,475194;-0,654065;0,634062;0,0513593;
0,475204;-0,653466;0,633463;0,0513131;
0,475214;-0,652837;0,632833;0,0512645;
0,475224;-0,652176;0,632173;0,0512135;
0,475234;-0,651485;0,631482;0,0511603;
0,475244;-0,650764;0,63076;0,0511048;
0,475254;-0,650011;0,630008;0,0510469;
0,475264;-0,649229;0,629225;0,0509868;
0,475274;-0,648415;0,628412;0,0509243;
0,475284;-0,647571;0,627568;0,0508596;
0,475294;-0,646697;0,626694;0,0507925;
0,475304;-0,645792;0,625789;0,0507232;
0,475314;-0,644857;0,624854;0,0506516;
0,475324;-0,643892;0,623889;0,0505777;
0,475334;-0,642896;0,622893;0,0505015;
0,475344;-0,64187;0,621867;0,0504231;
0,475354;-0,640814;0,620811;0,0503423;
0,475364;-0,639728;0,619725;0,0502593;
0,475374;-0,638611;0,618609;0,050174;
0,475384;-0,637465;0,617462;0,0500865;
0,475394;-0,636288;0,616286;0,0499967;
0,475404;-0,635082;0,61508;0,0499047;
0,475414;-0,633846;0,613844;0,0498104;
0,475424;-0,63258;0,612578;0,0497139;
0,475434;-0,631284;0,611282;0,0496151;
0,475444;-0,629959;0,609957;0,0495141;
0,475454;-0,628604;0,608602;0,0494108;
0,475464;-0,62722;0,607217;0,0493054;
0,475474;-0,625806;0,605803;0,0491977;
0,475484;-0,624362;0,60436;0,0490878;
0,475494;-0,62289;0,602887;0,0489757;
0,475504;-0,621387;0,601385;0,0488613;
0,475514;-0,619856;0,599854;0,0487448;
0,475524;-0,618296;0,598294;0,0486261;
0,475534;-0,616706;0,596704;0,0485052;
0,475544;-0,615088;0,595086;0,0483821;
0,475554;-0,613441;0,593439;0,0482568;
0,475564;-0,611765;0,591763;0,0481294;
0,475574;-0,61006;0,590058;0,0479998;
0,475584;-0,608326;0,588324;0,0478681;
0,475594;-0,606564;0,586562;0,0477341;
0,475604;-0,604773;0,584772;0,0475981;
0,475614;-0,602954;0,582953;0,0474599;
0,475624;-0,601107;0,581105;0,0473195;
0,475634;-0,599231;0,57923;0,0471771;
0,475644;-0,597328;0,577326;0,0470325;
0,475654;-0,595396;0,575394;0,0468858;
0,475664;-0,593436;0,573435;0,046737;
0,475674;-0,591449;0,571447;0,0465861;
0,475684;-0,589433;0,569432;0,0464331;
0,475694;-0,58739;0,567389;0,046278;
0,475704;-0,585319;0,565318;0,0461209;
0,475714;-0,583221;0,56322;0,0459617;
0,475724;-0,581096;0,561094;0,0458004;
0,475734;-0,578943;0,558941;0,045637;
0,475744;-0,576763;0,556761;0,0454716;
0,475754;-0,574556;0,554554;0,0453042;
0,475764;-0,572322;0,55232;0,0451347;
0,475774;-0,570061;0,55006;0,0449633;
0,475784;-0,567773;0,547772;0,0447898;
0,475794;-0,565459;0,545458;0,0446142;
0,475804;-0,563118;0,543117;0,0444367;
0,475814;-0,560751;0,54075;0,0442572;
0,475824;-0,558357;0,538356;0,0440757;
0,475834;-0,555938;0,535936;0,0438923;
0,475844;-0,553492;0,533491;0,0437069;
0,475854;-0,55102;0,531019;0,0435195;
0,475864;-0,548523;0,528521;0,0433302;
0,475874;-0,545999;0,525998;0,0431389;
0,475884;-0,54345;0,523449;0,0429457;
0,475894;-0,540876;0,520875;0,0427506;
0,475904;-0,538276;0,518275;0,0425535;
0,475914;-0,535651;0,51565;0,0423546;
0,475924;-0,533001;0,513;0,0421538;
0,475934;-0,530326;0,510325;0,0419511;
0,475944;-0,527626;0,507625;0,0417465;
0,475954;-0,524901;0,5049;0,0415401;
0,475964;-0,522152;0,502151;0,0413318;
0,475974;-0,519378;0,499377;0,0411216;
0,475984;-0,51658;0,496579;0,0409096;
0,475994;-0,513758;0,493756;0,0406958;
0,476004;-0,510911;0,49091;0,0404802;
0,476014;-0,508041;0,48804;0,0402628;
0,476024;-0,505147;0,485146;0,0400436;
0,476034;-0,502229;0,482228;0,0398226;
0,476044;-0,499288;0,479287;0,0395998;
0,476054;-0,496323;0,476322;0,0393753;
0,476064;-0,493336;0,473334;0,039149;
0,476074;-0,490325;0,470323;0,038921;
0,476084;-0,487291;0,46729;0,0386912;
0,476094;-0,484234;0,464233;0,0384597;
0,476104;-0,481155;0,461154;0,0382265;
0,476114;-0,478053;0,458052;0,0379916;
0,476124;-0,474929;0,454927;0,0377551;
0,476134;-0,471782;0,451781;0,0375168;
0,476144;-0,468614;0,448613;0,0372769;
0,476154;-0,465424;0,445422;0,0370353;
0,476164;-0,462211;0,44221;0,0367921;
0,476174;-0,458978;0,438976;0,0365473;
0,476184;-0,455723;0,435721;0,0363008;
0,476194;-0,452446;0,432445;0,0360527;
0,476204;-0,449149;0,429147;0,0358031;
0,476214;-0,44583;0,425829;0,0355518;
0,476224;-0,442491;0,422489;0,035299;
0,476234;-0,439131;0,419129;0,0350446;
0,476244;-0,43575;0,415749;0,0347887;
0,476254;-0,432349;0,412348;0,0345313;
0,476264;-0,428928;0,408927;0,0342723;
0,476274;-0,425487;0,405486;0,0340118;
0,476284;-0,422026;0,402025;0,0337498;
0,476294;-0,418545;0,398544;0,0334863;
0,476304;-0,415045;0,395044;0,0332213;
0,476314;-0,411526;0,391524;0,0329549;
0,476324;-0,407987;0,387986;0,032687;
0,476334;-0,40443;0,384428;0,0324177;
0,476344;-0,400853;0,380852;0,032147;
0,476354;-0,397258;0,377256;0,0318749;
0,476364;-0,393644;0,373643;0,0316013;
0,476374;-0,390012;0,370011;0,0313264;
0,476384;-0,386362;0,366361;0,0310501;
0,476394;-0,382694;0,362692;0,0307724;
0,476404;-0,379008;0,359006;0,0304934;
0,476414;-0,375305;0,355303;0,0302131;
0,476424;-0,371584;0,351582;0,0299314;
0,476434;-0,367845;0,347844;0,0296485;
0,476444;-0,36409;0,344088;0,0293642;
0,476454;-0,360318;0,340316;0,0290787;
0,476464;-0,356529;0,336527;0,0287918;
0,476474;-0,352723;0,332721;0,0285038;
0,476484;-0,348901;0,328899;0,0282145;
0,476494;-0,345063;0,325061;0,027924;
0,476504;-0,341209;0,321207;0,0276322;
0,476514;-0,337339;0,317337;0,0273393;
0,476524;-0,333453;0,313451;0,0270452;
0,476534;-0,329552;0,30955;0,0267499;
0,476544;-0,325636;0,305634;0,0264534;
0,476554;-0,321705;0,301703;0,0261558;
0,476564;-0,317758;0,297756;0,0258571;
0,476574;-0,313798;0,293795;0,0255572;
0,476584;-0,309822;0,28982;0,0252563;
0,476594;-0,305832;0,28583;0,0249543;
0,476604;-0,301828;0,281826;0,0246512;
0,476614;-0,29781;0,277808;0,024347;
0,476624;-0,293779;0,273777;0,0240418;
0,476634;-0,289734;0,269731;0,0237356;
0,476644;-0,285675;0,265673;0,0234283;
0,476654;-0,281603;0,261601;0,0231201;
0,476664;-0,277519;0,257516;0,0228109;
0,476674;-0,273421;0,253419;0,0225007;
0,476684;-0,269311;0,249309;0,0221895;
0,476694;-0,265189;0,245186;0,0218774;
0,476704;-0,261054;0,241052;0,0215644;
0,476714;-0,256908;0,236905;0,0212504;
0,476724;-0,252749;0,232747;0,0209356;
0,476734;-0,248579;0,228577;0,0206199;
0,476744;-0,244398;0,224395;0,0203033;
0,476754;-0,240205;0,220202;0,0199858;
0,476764;-0,236002;0,215999;0,0196675;
0,476774;-0,231787;0,211784;0,0193484;
0,476784;-0,227562;0,207559;0,0190285;
0,476794;-0,223327;0,203324;0,0187078;
0,476804;-0,219081;0,199078;0,0183863;
0,476814;-0,214826;0,194823;0,018064;
0,476824;-0,21056;0,190557;0,017741;
0,476834;-0,206285;0,186283;0,0174173;
0,476844;-0,202001;0,181998;0,0170928;
0,476854;-0,197708;0,177705;0,0167677;
0,476864;-0,193405;0,173402;0,0164418;
0,476874;-0,189094;0,169091;0,0161153;
0,476884;-0,184774;0,164771;0,0157882;
0,476894;-0,180446;0,160443;0,0154603;
0,476904;-0,17611;0,156107;0,0151319;
0,476914;-0,171766;0,151763;0,0148029;
0,476924;-0,167414;0,147411;0,0144732;
0,476934;-0,163054;0,143051;0,014143;
0,476944;-0,158688;0,138685;0,0138122;
0,476954;-0,154314;0,134311;0,0134809;
0,476964;-0,149933;0,12993;0,013149;
0,476974;-0,145546;0,125542;0,0128166;
0,476984;-0,141152;0,121149;0,0124837;
0,476994;-0,136752;0,116748;0,0121504;
0,477004;-0,132346;0,112342;0,0118165;
0,477014;-0,127933;0,10793;0,0114822;
0,477024;-0,123516;0,103512;0,0111475;
0,477034;-0,119093;0,0990892;0,0108124;
0,477044;-0,114664;0,0946608;0,0104768;
0,477054;-0,110231;0,0902275;0,0101408;
0,477064;-0,105793;0,0857894;0,00980451;
0,477074;-0,10135;0,0813466;0,00946782;
0,477084;-0,0969032;0,0768996;0,00913079;
0,477094;-0,0924521;0,0724483;0,00879343;
0,477104;-0,0879969;0,0679932;0,00845576;
0,477114;-0,0835381;0,0635343;0,00811779;
0,477124;-0,0790757;0,0590719;0,00777954;
0,477134;-0,07461;0,0546062;0,00744103;
0,477144;-0,0701413;0,0501374;0,00710226;
0,477154;-0,0656696;0,0456657;0,00676327;
0,477164;-0,0611953;0,0411914;0,00642406;
0,477174;-0,0567186;0,0367147;0,00608464;
0,477184;-0,0522396;0,0322357;0,00574505;
0,477194;-0,0477587;0,0277547;0,00540528;
0,477204;-0,0432759;0,0232718;0,00506536;
0,477214;-0,0387915;0,0187874;0,00472531;
0,477224;-0,0343057;0,0143016;0,00438513;
0,477234;-0,0298188;0,0098147;0,00404485;
0,477244;-0,025331;0,00532681;0,00370447;
0,477254;-0,0208424;0,000838194;0,00336403;
0,477264;-0,0163533;-0,00365094;0,00302353;
0,477274;-0,0118638;-0,00814039;0,00268299;
0,477284;-0,00737434;-0,0126299;0,00234242;
0,477294;-0,00288496;-0,0171193;0,00200184;
0,477304;0,00160408;-0,0216084;0,00166127;
0,477314;0,00609257;-0,0260969;0,00132073;
0,477324;0,0105803;-0,0305846;0,00098022;
0,477334;0,015067;-0,0350714;0,000639767;
0,477344;0,0195525;-0,039557;0,000299385;
0,477354;0,0240367;-0,0440411;-4,09E-05;
0,477364;0,0285192;-0,0485236;-0,000381102;
0,477374;0,0329998;-0,0530043;-0,000721176;
0,477384;0,0374784;-0,0574829;-0,00106111;
0,477394;0,0419548;-0,0619593;-0,0014009;
0,477404;0,0464286;-0,0664332;-0,00174052;
0,477414;0,0508998;-0,0709044;-0,00207996;
0,477424;0,055368;-0,0753726;-0,0024192;
0,477434;0,0598332;-0,0798378;-0,00275823;
0,477444;0,0642949;-0,0842996;-0,00309703;
0,477454;0,0687532;-0,0887579;-0,00343558;
0,477464;0,0732077;-0,0932124;-0,00377386;
0,477474;0,0776582;-0,0976629;-0,00411187;
0,477484;0,0821045;-0,102109;-0,00444959;
0,477494;0,0865464;-0,106551;-0,004787;
0,477504;0,0909837;-0,110988;-0,00512408;
0,477514;0,0954162;-0,115421;-0,00546082;
0,477524;0,0998437;-0,119848;-0,0057972;
0,477534;0,104266;-0,124271;-0,00613321;
0,477544;0,108683;-0,128687;-0,00646883;
0,477554;0,113094;-0,133099;-0,00680405;
0,477564;0,117499;-0,137504;-0,00713885;
0,477574;0,121898;-0,141903;-0,00747321;
0,477584;0,126291;-0,146296;-0,00780712;
0,477594;0,130677;-0,150682;-0,00814056;
0,477604;0,135057;-0,155062;-0,00847352;
0,477614;0,139429;-0,159434;-0,00880599;
0,477624;0,143795;-0,1638;-0,00913793;
0,477634;0,148153;-0,168158;-0,00946935;
0,477644;0,152504;-0,172509;-0,00980023;
0,477654;0,156846;-0,176851;-0,0101305;
0,477664;0,161181;-0,181186;-0,0104603;
0,477674;0,165508;-0,185513;-0,0107894;
0,477684;0,169826;-0,189831;-0,011118;
0,477694;0,174136;-0,194141;-0,0114459;
0,477704;0,178437;-0,198442;-0,0117732;
0,477714;0,182729;-0,202734;-0,0120998;
0,477724;0,187012;-0,207017;-0,0124258;
0,477734;0,191285;-0,21129;-0,012751;
0,477744;0,195549;-0,215554;-0,0130756;
0,477754;0,199802;-0,219808;-0,0133995;
0,477764;0,204046;-0,224051;-0,0137226;
0,477774;0,20828;-0,228285;-0,014045;
0,477784;0,212503;-0,232508;-0,0143667;
0,477794;0,216716;-0,236721;-0,0146875;
0,477804;0,220917;-0,240923;-0,0150076;
0,477814;0,225108;-0,245113;-0,0153269;
0,477824;0,229288;-0,249293;-0,0156453;
0,477834;0,233456;-0,253461;-0,0159629;
0,477844;0,237612;-0,257617;-0,0162797;
0,477854;0,241757;-0,261762;-0,0165956;
0,477864;0,245889;-0,265894;-0,0169106;
0,477874;0,25001;-0,270015;-0,0172247;
0,477884;0,254118;-0,274123;-0,017538;
0,477894;0,258213;-0,278218;-0,0178503;
0,477904;0,262295;-0,2823;-0,0181616;
0,477914;0,266365;-0,28637;-0,018472;
0,477924;0,270421;-0,290426;-0,0187815;
0,477934;0,274464;-0,294469;-0,01909;
0,477944;0,278493;-0,298498;-0,0193974;
0,477954;0,282509;-0,302514;-0,0197039;
0,477964;0,28651;-0,306515;-0,0200093;
0,477974;0,290498;-0,310503;-0,0203138;
0,477984;0,294471;-0,314476;-0,0206171;
0,477994;0,298429;-0,318434;-0,0209194;
0,478004;0,302373;-0,322378;-0,0212206;
0,478014;0,306302;-0,326307;-0,0215207;
0,478024;0,310216;-0,330221;-0,0218197;
0,478034;0,314114;-0,334119;-0,0221176;
0,478044;0,317997;-0,338002;-0,0224143;
0,478054;0,321864;-0,341869;-0,0227099;
0,478064;0,325716;-0,345721;-0,0230044;
0,478074;0,329551;-0,349556;-0,0232976;
0,478084;0,33337;-0,353375;-0,0235897;
0,478094;0,337173;-0,357178;-0,0238806;
0,478104;0,340959;-0,360964;-0,0241702;
0,478114;0,344729;-0,364734;-0,0244586;
0,478124;0,348481;-0,368486;-0,0247458;
0,478134;0,352217;-0,372221;-0,0250317;
0,478144;0,355935;-0,375939;-0,0253163;
0,478154;0,359635;-0,37964;-0,0255997;
0,478164;0,363318;-0,383323;-0,0258817;
0,478174;0,366983;-0,386988;-0,0261625;
0,478184;0,37063;-0,390635;-0,0264419;
0,478194;0,374259;-0,394264;-0,02672;
0,478204;0,37787;-0,397874;-0,0269967;
0,478214;0,381462;-0,401466;-0,0272721;
0,478224;0,385035;-0,40504;-0,0275461;
0,478234;0,388589;-0,408594;-0,0278187;
0,478244;0,392125;-0,412129;-0,0280899;
0,478254;0,395641;-0,415645;-0,0283597;
0,478264;0,399138;-0,419142;-0,0286281;
0,478274;0,402615;-0,42262;-0,028895;
0,478284;0,406073;-0,426077;-0,0291605;
0,478294;0,40951;-0,429515;-0,0294245;
0,478304;0,412928;-0,432932;-0,029687;
0,478314;0,416325;-0,43633;-0,0299481;
0,478324;0,419703;-0,439707;-0,0302076;
0,478334;0,423059;-0,443063;-0,0304656;
0,478344;0,426395;-0,446399;-0,0307222;
0,478354;0,42971;-0,449714;-0,0309771;
0,478364;0,433004;-0,453008;-0,0312306;
0,478374;0,436277;-0,456281;-0,0314824;
0,478384;0,439528;-0,459532;-0,0317327;
0,478394;0,442758;-0,462762;-0,0319814;
0,478404;0,445967;-0,465971;-0,0322286;
0,478414;0,449154;-0,469157;-0,0324741;
0,478424;0,452318;-0,472322;-0,032718;
0,478434;0,455461;-0,475465;-0,0329603;
0,478444;0,458581;-0,478585;-0,0332009;
0,478454;0,461679;-0,481683;-0,0334399;
0,478464;0,464755;-0,484758;-0,0336772;
0,478474;0,467808;-0,487811;-0,0339129;
0,478484;0,470838;-0,490841;-0,0341468;
0,478494;0,473845;-0,493848;-0,0343791;
0,478504;0,476829;-0,496832;-0,0346097;
0,478514;0,479789;-0,499793;-0,0348385;
0,478524;0,482726;-0,50273;-0,0350656;
0,478534;0,48564;-0,505643;-0,035291;
0,478544;0,48853;-0,508533;-0,0355147;
0,478554;0,491397;-0,5114;-0,0357365;
0,478564;0,494239;-0,514242;-0,0359567;
0,478574;0,497057;-0,51706;-0,036175;
0,478584;0,499851;-0,519854;-0,0363916;
0,478594;0,502621;-0,522623;-0,0366063;
0,478604;0,505366;-0,525369;-0,0368193;
0,478614;0,508086;-0,528089;-0,0370304;
0,478624;0,510782;-0,530785;-0,0372397;
0,478634;0,513453;-0,533455;-0,0374472;
0,478644;0,516099;-0,536101;-0,0376528;
0,478654;0,51872;-0,538722;-0,0378565;
0,478664;0,521315;-0,541317;-0,0380585;
0,478674;0,523885;-0,543887;-0,0382585;
0,478684;0,52643;-0,546432;-0,0384566;
0,478694;0,528949;-0,548951;-0,0386529;
0,478704;0,531442;-0,551444;-0,0388472;
0,478714;0,533909;-0,553911;-0,0390397;
0,478724;0,536351;-0,556353;-0,0392302;
0,478734;0,538766;-0,558768;-0,0394188;
0,478744;0,541155;-0,561157;-0,0396054;
0,478754;0,543518;-0,56352;-0,0397901;
0,478764;0,545854;-0,565856;-0,0399729;
0,478774;0,548164;-0,568166;-0,0401537;
0,478784;0,550447;-0,570449;-0,0403325;
0,478794;0,552704;-0,572705;-0,0405094;
0,478804;0,554933;-0,574934;-0,0406842;
0,478814;0,557136;-0,577137;-0,0408571;
0,478824;0,559311;-0,579312;-0,041028;
0,478834;0,561459;-0,58146;-0,0411968;
0,478844;0,56358;-0,583581;-0,0413637;
0,478854;0,565673;-0,585674;-0,0415285;
0,478864;0,567739;-0,58774;-0,0416913;
0,478874;0,569778;-0,589779;-0,041852;
0,478884;0,571789;-0,591789;-0,0420107;
0,478894;0,573771;-0,593772;-0,0421674;
0,478904;0,575727;-0,595727;-0,0423219;
0,478914;0,577654;-0,597654;-0,0424745;
0,478924;0,579553;-0,599553;-0,0426249;
0,478934;0,581423;-0,601423;-0,0427732;
0,478944;0,583266;-0,603266;-0,0429195;
0,478954;0,58508;-0,60508;-0,0430637;
0,478964;0,586866;-0,606866;-0,0432058;
0,478974;0,588623;-0,608623;-0,0433457;
0,478984;0,590352;-0,610352;-0,0434836;
0,478994;0,592052;-0,612051;-0,0436193;
0,479004;0,593723;-0,613723;-0,0437529;
0,479014;0,595366;-0,615365;-0,0438844;
0,479024;0,596979;-0,616978;-0,0440137;
0,479034;0,598564;-0,618563;-0,0441409;
0,479044;0,600119;-0,620118;-0,0442659;
0,479054;0,601645;-0,621644;-0,0443888;
0,479064;0,603142;-0,623141;-0,0445095;
0,479074;0,60461;-0,624609;-0,0446281;
0,479084;0,606049;-0,626047;-0,0447445;
0,479094;0,607458;-0,627456;-0,0448587;
0,479104;0,608837;-0,628835;-0,0449707;
0,479114;0,610187;-0,630185;-0,0450805;
0,479124;0,611507;-0,631505;-0,0451882;
0,479134;0,612798;-0,632796;-0,0452936;
0,479144;0,614059;-0,634057;-0,0453969;
0,479154;0,61529;-0,635288;-0,0454979;
0,479164;0,616491;-0,636489;-0,0455967;
0,479174;0,617663;-0,63766;-0,0456934;
0,479184;0,618804;-0,638801;-0,0457878;
0,479194;0,619915;-0,639912;-0,0458799;
0,479204;0,620996;-0,640993;-0,0459699;
0,479214;0,622047;-0,642044;-0,0460576;
0,479224;0,623068;-0,643065;-0,0461431;
0,479234;0,624059;-0,644055;-0,0462263;
0,479244;0,625019;-0,645016;-0,0463074;
0,479254;0,625949;-0,645945;-0,0463861;
0,479264;0,626849;-0,646845;-0,0464626;
0,479274;0,627718;-0,647714;-0,0465369;
0,479284;0,628557;-0,648553;-0,0466089;
0,479294;0,629365;-0,649361;-0,0466787;
0,479304;0,630142;-0,650138;-0,0467462;
0,479314;0,63089;-0,650885;-0,0468114;
0,479324;0,631606;-0,651601;-0,0468743;
0,479334;0,632292;-0,652287;-0,046935;
0,479344;0,632947;-0,652942;-0,0469935;
0,479354;0,633571;-0,653566;-0,0470496;
0,479364;0,634165;-0,65416;-0,0471035;
0,479374;0,634728;-0,654723;-0,0471551;
0,479384;0,63526;-0,655255;-0,0472044;
0,479394;0,635762;-0,655756;-0,0472514;
