time;V(/VoutN)1;V(/VoutP)1;
0,267403;-0,137408;0,53296;
0,267503;-0,106675;0,48524;
0,267603;-0,0748118;0,435825;
0,267703;-0,0419912;0,384928;
0,267803;-0,00839211;0,332771;
0,267903;0,0258025;0,279581;
0,268003;0,060406;0,225588;
0,268103;0,0952295;0,171026;
0,268203;0,130082;0,116132;
0,268303;0,164773;0,0611419;
0,268403;0,199111;0,00629384;
0,268503;0,232905;-0,0481764;
0,268603;0,26597;-0,102035;
0,268703;0,298119;-0,155051;
0,268803;0,329173;-0,207;
0,268903;0,358954;-0,257659;
0,269003;0,387295;-0,306816;
0,269103;0,41403;-0,354264;
0,269203;0,439004;-0,399804;
0,269303;0,462069;-0,443248;
0,269403;0,483086;-0,484417;
0,269503;0,501926;-0,523144;
0,269577;0,514534;-0,550447;
0,269649;0,525345;-0,575143;
0,269725;0,535398;-0,599665;
0,2698;0,544001;-0,622511;
0,269879;0,551371;-0,644432;
0,269963;0,557497;-0,665971;
0,270063;0,562232;-0,688489;
0,270163;0,564217;-0,707786;
0,270263;0,563411;-0,723799;
0,270363;0,559788;-0,736483;
0,270463;0,553338;-0,745804;
0,270563;0,54406;-0,75175;
0,270663;0,531969;-0,754321;
0,270763;0,517096;-0,753533;
0,270863;0,49948;-0,74942;
0,270963;0,479178;-0,742029;
0,271063;0,456258;-0,731426;
0,271163;0,430801;-0,717687;
0,271263;0,402901;-0,700909;
0,271363;0,372664;-0,681197;
0,271463;0,340206;-0,658673;
0,271563;0,305655;-0,633472;
0,271663;0,269151;-0,60574;
0,271763;0,230842;-0,575636;
0,271863;0,190884;-0,54333;
0,271963;0,149444;-0,509;
0,272063;0,106695;-0,472835;
0,272163;0,0628168;-0,435032;
0,272263;0,017996;-0,395794;
0,272363;-0,0275765;-0,355332;
0,272463;-0,0737052;-0,313861;
0,272563;-0,120192;-0,271601;
0,272663;-0,166834;-0,228775;
0,272763;-0,213431;-0,185607;
0,272863;-0,25978;-0,142323;
0,272963;-0,305677;-0,0991489;
0,273063;-0,350921;-0,0563086;
0,273163;-0,395315;-0,0140242;
0,273263;-0,438663;0,0274858;
0,273363;-0,480773;0,0680074;
0,273463;-0,52146;0,107332;
0,273563;-0,560543;0,145258;
0,273663;-0,59785;0,18159;
0,273763;-0,633214;0,216142;
0,273863;-0,666479;0,248739;
0,273963;-0,697496;0,279213;
0,274063;-0,726128;0,307408;
0,274163;-0,752246;0,333182;
0,274263;-0,775735;0,356403;
0,274363;-0,796489;0,376952;
0,274463;-0,814415;0,394726;
0,274563;-0,829434;0,409633;
0,274663;-0,841479;0,421599;
0,274763;-0,850494;0,430562;
0,274863;-0,856441;0,436477;
0,274963;-0,859292;0,439314;
0,275063;-0,859035;0,439059;
0,275163;-0,85567;0,435712;
0,275263;-0,849213;0,429292;
0,275363;-0,839692;0,41983;
0,275463;-0,827151;0,407375;
0,275563;-0,811644;0,39199;
0,275663;-0,793242;0,373754;
0,275763;-0,772027;0,352758;
0,275863;-0,748093;0,329111;
0,275963;-0,721546;0,302931;
0,276063;-0,692506;0,274354;
0,276163;-0,661102;0,243524;
0,276263;-0,627473;0,210599;
0,276363;-0,59177;0,175747;
0,276463;-0,554149;0,139147;
0,276563;-0,514779;0,100986;
0,276663;-0,473834;0,0614603;
0,276763;-0,431495;0,0207724;
0,276863;-0,387949;-0,0208678;
0,276963;-0,343387;-0,0632455;
0,277063;-0,298006;-0,106141;
0,277163;-0,252004;-0,149333;
0,277263;-0,205584;-0,192596;
0,277363;-0,158947;-0,235705;
0,277463;-0,112297;-0,278434;
0,277563;-0,0658352;-0,320559;
0,277663;-0,0197634;-0,361856;
0,277763;0,0257205;-0,402108;
0,277863;0,0704218;-0,4411;
0,277963;0,11415;-0,478623;
0,278063;0,15672;-0,514473;
0,278163;0,197952;-0,548455;
0,278263;0,237675;-0,580384;
0,278363;0,275724;-0,61008;
0,278463;0,311943;-0,637376;
0,278563;0,346184;-0,662117;
0,278663;0,378312;-0,684157;
0,278763;0,408199;-0,703364;
0,278863;0,435731;-0,719619;
0,278963;0,460803;-0,732816;
0,279063;0,483325;-0,742865;
0,279163;0,503215;-0,74969;
0,279263;0,520409;-0,753228;
0,279363;0,534853;-0,753435;
0,279463;0,546507;-0,750281;
0,279563;0,555345;-0,74375;
0,279663;0,561354;-0,733846;
0,279763;0,564534;-0,720585;
0,279863;0,564901;-0,704001;
0,279963;0,562482;-0,684145;
0,280063;0,557318;-0,66108;
0,280163;0,549464;-0,634888;
0,280263;0,538987;-0,605663;
0,280363;0,525967;-0,573516;
0,280463;0,510495;-0,538571;
0,280563;0,492675;-0,500964;
0,280662;0,47294;-0,461468;
0,280742;0,455452;-0,427805;
0,28082;0,437035;-0,393372;
0,280901;0,416668;-0,356249;
0,280988;0,393627;-0,31521;
0,281088;0,365591;-0,266366;
0,281188;0,336079;-0,21598;
0,281288;0,30526;-0,164266;
0,281388;0,273308;-0,111442;
0,281488;0,240403;-0,0577339;
0,281588;0,20673;-0,00337105;
0,281688;0,172474;0,0514132;
0,281788;0,137826;0,106383;
0,281888;0,102977;0,161302;
0,281988;0,0681177;0,215932;
0,282088;0,033439;0,270037;
0,282188;-0,0008696;0,323382;
0,282288;-0,0346209;0,375736;
0,282388;-0,0676311;0,426872;
0,282488;-0,0997204;0,476567;
0,282588;-0,130714;0,524607;
0,282688;-0,160444;0,570781;
0,282788;-0,188747;0,61489;
0,282888;-0,21547;0,656743;
0,282988;-0,240465;0,696158;
0,283088;-0,263595;0,732965;
0,283188;-0,284734;0,767005;
0,283288;-0,303763;0,798133;
0,283388;-0,320576;0,826216;
0,283488;-0,335078;0,851134;
0,283588;-0,347186;0,872782;
0,283688;-0,356828;0,89107;
0,283788;-0,363947;0,905923;
0,283888;-0,368496;0,917281;
0,283988;-0,370444;0,925102;
0,284088;-0,369771;0,929357;
0,284188;-0,366471;0,930035;
0,284288;-0,360554;0,927141;
0,284388;-0,352039;0,920695;
0,284488;-0,340961;0,910735;
0,284588;-0,327368;0,897313;
0,284688;-0,311321;0,880498;
0,284788;-0,292892;0,860373;
0,284888;-0,272168;0,837037;
0,284988;-0,249245;0,810603;
0,285088;-0,224233;0,781197;
0,285188;-0,197252;0,74896;
0,285288;-0,168431;0,714044;
0,285388;-0,137911;0,676614;
0,285488;-0,105839;0,636846;
0,285588;-0,0723746;0,594924;
0,285688;-0,0376811;0,551045;
0,285788;-0,00193048;0,505412;
0,285888;0,0346997;0,458236;
0,285988;0,0720268;0,409735;
0,286088;0,109864;0,360131;
0,286188;0,148021;0,309652;
0,286288;0,186305;0,258528;
0,286388;0,224523;0,206993;
0,286488;0,262479;0,15528;
0,286588;0,299979;0,103623;
0,286688;0,336831;0,0522551;
0,286788;0,372843;0,00140689;
0,286888;0,407829;-0,0486943;
0,286988;0,441605;-0,0978255;
0,287088;0,473993;-0,145769;
0,287188;0,504821;-0,192314;
0,287288;0,533921;-0,237256;
0,287388;0,561138;-0,280401;
0,287488;0,58632;-0,321561;
0,287588;0,609327;-0,360562;
0,287688;0,630027;-0,397238;
0,287788;0,6483;-0,431436;
0,287888;0,664036;-0,463015;
0,287988;0,677137;-0,491848;
0,288088;0,687517;-0,51782;
0,288188;0,695101;-0,540833;
0,288288;0,699828;-0,5608;
0,288388;0,701652;-0,577652;
0,288488;0,700536;-0,591334;
0,288588;0,696461;-0,601807;
0,288688;0,689419;-0,609048;
0,288788;0,679417;-0,613049;
0,288888;0,666474;-0,613819;
0,288988;0,650626;-0,611381;
0,289088;0,631919;-0,605775;
0,289188;0,610415;-0,597057;
0,289288;0,586187;-0,585297;
0,289388;0,559322;-0,57058;
0,289488;0,52992;-0,553005;
0,289588;0,498092;-0,532685;
0,289688;0,463959;-0,509748;
0,289788;0,427656;-0,484331;
0,289888;0,389327;-0,456587;
0,289988;0,349124;-0,426676;
0,290088;0,30721;-0,394773;
0,290188;0,263754;-0,361058;
0,290288;0,218936;-0,325723;
0,290362;0,185084;-0,298714;
0,29043;0,153391;-0,273215;
0,290518;0,112056;-0,239688;
0,290618;0,0640818;-0,200454;
0,290718;0,0155715;-0,160493;
0,290818;-0,0332722;-0,120025;
0,290918;-0,0822455;-0,0792724;
0,291018;-0,131143;-0,038458;
0,291118;-0,179759;0,00219493;
0,291218;-0,22789;0,0424639;
0,291318;-0,275335;0,0821292;
0,291418;-0,321893;0,120974;
0,291518;-0,367369;0,158785;
0,291618;-0,411574;0,195356;
0,291718;-0,454322;0,230485;
0,291818;-0,495434;0,26398;
0,291918;-0,534741;0,295655;
0,292018;-0,572078;0,325334;
0,292118;-0,607292;0,352851;
0,292218;-0,640238;0,378051;
0,292318;-0,670783;0,40079;
0,292418;-0,698802;0,420938;
0,292518;-0,724185;0,438376;
0,292618;-0,74683;0,453;
0,292718;-0,766651;0,464719;
0,292818;-0,783573;0,473458;
0,292918;-0,797533;0,479155;
0,293018;-0,808485;0,481766;
0,293118;-0,816393;0,481259;
0,293218;-0,821236;0,47762;
0,293318;-0,823009;0,47085;
0,293418;-0,821716;0,460967;
0,293518;-0,81738;0,448003;
0,293618;-0,810035;0,432005;
0,293718;-0,799729;0,413038;
0,293818;-0,786523;0,39118;
0,293918;-0,770492;0,366524;
0,294018;-0,751721;0,339177;
0,294118;-0,730312;0,309261;
0,294218;-0,706373;0,27691;
0,294318;-0,680028;0,24227;
0,294418;-0,651409;0,2055;
0,294518;-0,620658;0,16677;
0,294618;-0,587928;0,12626;
0,294718;-0,553378;0,0841587;
0,294818;-0,517176;0,040665;
0,294918;-0,479498;-0,00401616;
0,295018;-0,440525;-0,0496725;
0,295118;-0,400444;-0,0960864;
0,295218;-0,359444;-0,143036;
0,295318;-0,31772;-0,190294;
0,295418;-0,27547;-0,237634;
0,295518;-0,23289;-0,284826;
0,295618;-0,190181;-0,33164;
0,295718;-0,147541;-0,377848;
0,295818;-0,105167;-0,423222;
0,295918;-0,0632543;-0,467539;
0,296018;-0,0219954;-0,510579;
0,296118;0,0184217;-0,552128;
0,296218;0,0578139;-0,591978;
0,296318;0,0960036;-0,629927;
0,296418;0,13282;-0,665783;
0,296518;0,1681;-0,699362;
0,296618;0,201688;-0,730491;
0,296718;0,233438;-0,759008;
0,296818;0,263213;-0,78476;
0,296918;0,290887;-0,807609;
0,297018;0,316343;-0,82743;
0,297118;0,339478;-0,844112;
0,297218;0,3602;-0,857555;
0,297318;0,378427;-0,867678;
0,297418;0,394092;-0,874412;
0,297518;0,407141;-0,877705;
0,297618;0,417533;-0,877522;
0,297718;0,425238;-0,87384;
0,297818;0,430243;-0,866656;
0,297918;0,432546;-0,855981;
0,298018;0,432159;-0,841843;
0,298118;0,429108;-0,824285;
0,298218;0,423433;-0,803367;
0,298318;0,415185;-0,779164;
0,298418;0,404429;-0,751766;
0,298518;0,391243;-0,721277;
0,298618;0,375715;-0,687818;
0,298718;0,357947;-0,651521;
0,298818;0,338051;-0,612531;
0,298918;0,316148;-0,571009;
0,299018;0,292373;-0,527124;
0,299118;0,266866;-0,481057;
0,299218;0,239777;-0,433;
0,299318;0,211266;-0,383154;
0,299418;0,181496;-0,331728;
0,299518;0,150639;-0,278938;
0,299618;0,118872;-0,225006;
0,299718;0,0863767;-0,170162;
0,299818;0,0533367;-0,114637;
0,299918;0,01994;-0,0586667;
0,300018;-0,0136244;-0,00248871;
0,300118;-0,0471663;0,0536586;
0,300218;-0,0804959;0,109537;
0,300318;-0,113424;0,164909;
0,300418;-0,145765;0,21954;
0,300518;-0,177333;0,273198;
0,300618;-0,207949;0,325658;
0,300718;-0,237438;0,376697;
0,300816;-0,265194;0,425335;
0,300916;-0,291948;0,472928;
0,301016;-0,317087;0,518484;
0,301116;-0,340463;0,561813;
0,301216;-0,361936;0,602737;
0,301316;-0,381375;0,641089;
0,301416;-0,398661;0,676711;
0,301516;-0,413683;0,709462;
0,301616;-0,426344;0,739212;
0,301716;-0,436556;0,765844;
0,301816;-0,444246;0,789258;
0,301916;-0,44935;0,809367;
0,302016;-0,451821;0,826099;
0,302116;-0,451622;0,839399;
0,302216;-0,44873;0,849228;
0,302316;-0,443135;0,855561;
0,302416;-0,434843;0,858391;
0,302516;-0,423871;0,857725;
0,302616;-0,410249;0,853589;
0,302716;-0,394023;0,846024;
0,302816;-0,375249;0,835084;
0,302916;-0,353999;0,820841;
0,303016;-0,330356;0,803382;
0,303116;-0,304413;0,782808;
0,303216;-0,276279;0,759235;
0,303316;-0,246072;0,73279;
0,303416;-0,21392;0,703616;
0,303516;-0,179962;0,671866;
0,303616;-0,144346;0,637707;
0,303716;-0,107231;0,601313;
0,303816;-0,0687799;0,562872;
0,303916;-0,0291661;0,522577;
0,304016;0,0114317;0,480631;
0,304116;0,0528293;0,437245;
0,304216;0,0948375;0,392634;
0,304316;0,137263;0,347019;
0,304416;0,179911;0,300624;
0,304516;0,222584;0,253677;
0,304616;0,265081;0,206407;
0,304716;0,307206;0,159044;
0,304816;0,348758;0,111817;
0,304916;0,389543;0,0649535;
0,305016;0,429367;0,0186788;
0,305116;0,46804;-0,0267859;
0,305216;0,505377;-0,0712241;
0,305316;0,541198;-0,114425;
0,305416;0,575329;-0,156185;
0,305516;0,607604;-0,196308;
0,305616;0,637864;-0,234607;
0,305716;0,66596;-0,270904;
0,305816;0,691752;-0,305032;
0,305916;0,715109;-0,336836;
0,306016;0,735911;-0,36617;
0,306116;0,754051;-0,392905;
0,306216;0,769433;-0,416922;
0,306316;0,781971;-0,438117;
0,306416;0,791594;-0,4564;
0,306516;0,798245;-0,471698;
0,306616;0,801879;-0,483949;
0,306716;0,802463;-0,493109;
0,306816;0,79998;-0,499149;
0,306916;0,794427;-0,502057;
0,307016;0,785813;-0,501835;
0,307116;0,774163;-0,498501;
0,307216;0,759514;-0,492089;
0,307316;0,741917;-0,482648;
0,307416;0,721437;-0,470243;
0,307516;0,698151;-0,454953;
0,307616;0,67215;-0,436872;
0,307716;0,643537;-0,416108;
0,307816;0,612426;-0,392782;
0,307916;0,578944;-0,367029;
0,308016;0,543225;-0,338993;
0,308116;0,505418;-0,308834;
0,308216;0,465678;-0,27672;
0,308316;0,42417;-0,242829;
0,308416;0,381067;-0,207347;
0,308516;0,336549;-0,170472;
0,308616;0,290802;-0,132404;
0,308716;0,244018;-0,0933525;
0,308816;0,196392;-0,0535314;
0,308916;0,148126;-0,0131581;
0,309016;0,0994205;0,0275466;
0,309116;0,0504809;0,0683603;
0,309216;0,0015122;0,10906;
0,309316;-0,0472804;0,149421;
0,309416;-0,095693;0,189224;
0,309516;-0,143523;0,228248;
0,309616;-0,190573;0,266278;
0,309716;-0,236646;0,303103;
0,309816;-0,281552;0,338517;
0,309916;-0,325107;0,372322;
0,310016;-0,367132;0,404327;
0,310116;-0,407456;0,434349;
0,310216;-0,445917;0,462214;
0,310316;-0,482361;0,48776;
0,310416;-0,516643;0,510836;
0,310516;-0,548629;0,531302;
0,310551;-0,559317;0,537861;
0,310592;-0,571288;0,545009;
0,310632;-0,582581;0,551541;
0,310692;-0,598977;0,560601;
0,31076;-0,616308;0,569528;
0,31086;-0,639525;0,580125;
0,310951;-0,658304;0,587117;
0,311051;-0,676196;0,591786;
0,311151;-0,691213;0,593275;
0,311251;-0,703313;0,591548;
0,311351;-0,712465;0,586587;
0,311451;-0,718652;0,578386;
0,311551;-0,721872;0,56696;
0,311651;-0,722137;0,552334;
0,311751;-0,71947;0,534555;
0,311851;-0,713911;0,51368;
0,311951;-0,705511;0,489785;
0,312051;-0,694334;0,462958;
0,312151;-0,680459;0,433304;
0,312251;-0,663974;0,400941;
0,312351;-0,644982;0,366001;
0,312451;-0,623595;0,328628;
0,312551;-0,599938;0,288978;
0,312651;-0,574144;0,247221;
0,312751;-0,546357;0,203535;
0,312851;-0,516729;0,158109;
0,312951;-0,48542;0,111141;
0,313051;-0,452599;0,0628374;
0,313151;-0,418439;0,013411;
0,313251;-0,383121;-0,0369189;
0,313351;-0,346828;-0,0879278;
0,313451;-0,30975;-0,139387;
0,313551;-0,272078;-0,191066;
0,313651;-0,234005;-0,242731;
0,313751;-0,195725;-0,294147;
0,313851;-0,157433;-0,345082;
0,313951;-0,119324;-0,395303;
0,314051;-0,0815882;-0,444579;
0,314151;-0,0444159;-0,492686;
0,314251;-0,00799283;-0,539402;
0,314351;0,0274998;-0,58451;
0,314451;0,0618861;-0,627803;
0,314551;0,0949961;-0,669079;
0,314651;0,126667;-0,708145;
0,314751;0,156745;-0,744818;
0,314851;0,185082;-0,778927;
0,314951;0,211541;-0,810311;
0,315051;0,235996;-0,838819;
0,315151;0,258329;-0,864317;
0,315251;0,278435;-0,886682;
0,315351;0,29622;-0,905804;
0,315451;0,311602;-0,921591;
0,315551;0,32451;-0,933961;
0,315651;0,334888;-0,942853;
0,315751;0,342692;-0,948218;
0,315851;0,347891;-0,950023;
0,315951;0,350468;-0,948254;
0,316051;0,350419;-0,942909;
0,316151;0,347753;-0,934005;
0,316251;0,342493;-0,921575;
0,316351;0,334675;-0,905667;
0,316451;0,324348;-0,886345;
0,316551;0,311574;-0,863689;
0,316651;0,296428;-0,837793;
0,316751;0,278996;-0,808767;
0,316851;0,259377;-0,776735;
0,316951;0,237681;-0,741832;
0,317051;0,214027;-0,70421;
0,317151;0,188546;-0,66403;
0,317251;0,161379;-0,621465;
0,317351;0,132673;-0,576701;
0,317451;0,102586;-0,529932;
0,317551;0,0712808;-0,481359;
0,317651;0,038929;-0,431195;
0,317751;0,00570645;-0,379656;
0,317851;-0,0282059;-0,326967;
0,317951;-0,0626232;-0,273357;
0,318051;-0,0973577;-0,219057;
0,318151;-0,132219;-0,164304;
0,318251;-0,167017;-0,109333;
0,318351;-0,201559;-0,0543828;
0,318451;-0,235656;0,000310501;
0,318551;-0,269118;0,0545117;
0,318651;-0,30176;0,107988;
0,318751;-0,333397;0,160512;
0,318851;-0,363853;0,21186;
0,318951;-0,392953;0,261814;
0,319051;-0,420531;0,310163;
0,319151;-0,446428;0,356705;
0,319251;-0,47049;0,401247;
0,319351;-0,492573;0,443604;
0,319451;-0,512545;0,483604;
0,319551;-0,530279;0,521084;
0,319651;-0,545662;0,555894;
0,319735;-0,556625;0,5828;
0,319821;-0,566105;0,608488;
0,319901;-0,573142;0,630229;
0,319973;-0,578054;0,648211;
0,320073;-0,582534;0,670431;
0,320173;-0,584259;0,689423;
0,320273;-0,583191;0,705127;
0,320373;-0,579305;0,717497;
0,320473;-0,572589;0,726504;
0,320573;-0,563048;0,732134;
0,320673;-0,550696;0,73439;
0,320773;-0,535564;0,73329;
0,320873;-0,517695;0,728868;
0,320973;-0,497145;0,721175;
0,321073;-0,473985;0,710275;
0,321173;-0,448296;0,696248;
0,321273;-0,420173;0,67919;
0,321373;-0,389722;0,65921;
0,321473;-0,357063;0,636431;
0,321573;-0,322325;0,610987;
0,321673;-0,285645;0,583027;
0,321773;-0,247175;0,55271;
0,321873;-0,207072;0,520207;
0,321973;-0,165502;0,485697;
0,322073;-0,12264;0,449371;
0,322173;-0,0786655;0,411424;
0,322273;-0,0337663;0,372063;
0,322373;0,0118664;0,331498;
0,322473;0,058037;0,289944;
0,322573;0,104546;0,247622;
0,322673;0,151194;0,204754;
0,322773;0,197776;0,161566;
0,322873;0,244091;0,118283;
0,322973;0,289935;0,0751301;
0,323073;0,335109;0,0323324;
0,323173;0,379413;-0,00988888;
0,323273;0,422653;-0,0513155;
0,323373;0,464638;-0,091734;
0,323473;0,505183;-0,130936;
0,323573;0,544107;-0,168721;
0,323673;0,581239;-0,204895;
0,323773;0,616414;-0,239272;
0,323873;0,649475;-0,271677;
0,323973;0,680275;-0,301945;
0,324073;0,708677;-0,32992;
0,324173;0,734554;-0,35546;
0,324273;0,757792;-0,378436;
0,324373;0,778285;-0,398731;
0,324473;0,795944;-0,41624;
0,324573;0,810687;-0,430876;
0,324673;0,822451;-0,442563;
0,324773;0,831181;-0,451243;
0,324873;0,83684;-0,456872;
0,324973;0,839401;-0,45942;
0,325073;0,838853;-0,458876;
0,325173;0,835198;-0,455241;
0,325273;0,828454;-0,448535;
0,325373;0,818649;-0,438792;
0,325473;0,805828;-0,42606;
0,325573;0,790048;-0,410405;
0,325673;0,771379;-0,391907;
0,325773;0,749905;-0,370659;
0,325873;0,725722;-0,346769;
0,325973;0,698938;-0,32036;
0,326073;0,669672;-0,291566;
0,326173;0,638053;-0,260533;
0,326273;0,604224;-0,227421;
0,326373;0,568335;-0,192398;
0,326473;0,530544;-0,155644;
0,326573;0,491019;-0,117347;
0,326673;0,449936;-0,0777041;
0,326773;0,407476;-0,0369183;
0,326873;0,363827;0,00479996;
0,326973;0,31918;0,0472354;
0,327073;0,273732;0,0901685;
0,327173;0,227683;0,133377;
0,327273;0,181234;0,176635;
0,327373;0,134587;0,219718;
0,327473;0,0879459;0,2624;
0,327573;0,0415125;0,304456;
0,327673;-0,00451272;0,345665;
0,327773;-0,0499317;0,385809;
0,327873;-0,0945501;0,424672;
0,327973;-0,138178;0,462047;
0,328073;-0,18063;0,497731;
0,328173;-0,221729;0,531529;
0,328273;-0,261302;0,563256;
0,328373;-0,299187;0,592735;
0,328473;-0,335227;0,619799;
0,328573;-0,369276;0,644293;
0,328673;-0,4012;0,666074;
0,328773;-0,430872;0,68501;
0,328873;-0,458178;0,700983;
0,328973;-0,483016;0,713891;
0,329073;-0,505294;0,723641;
0,329173;-0,524936;0,730161;
0,329273;-0,541875;0,73339;
0,329373;-0,55606;0,733284;
0,329473;-0,567452;0,729815;
0,329573;-0,576026;0,722969;
0,329673;-0,58177;0,71275;
0,329773;-0,584687;0,699177;
0,329873;-0,584792;0,682285;
0,329973;-0,582114;0,662126;
0,330073;-0,576696;0,638765;
0,330173;-0,568594;0,612286;
0,330273;-0,557876;0,582783;
0,330373;-0,544623;0,550369;
0,330473;-0,528927;0,515169;
0,330573;-0,510894;0,477321;
0,330673;-0,490638;0,436977;
0,330747;-0,474343;0,405709;
0,33082;-0,45693;0,373183;
0,330884;-0,441197;0,344432;
0,330957;-0,422102;0,310204;
0,331057;-0,394564;0,261887;
0,331157;-0,365498;0,211963;
0,331257;-0,335071;0,160643;
0,331357;-0,303455;0,108143;
0,331457;-0,270831;0,0546884;
0,331557;-0,237378;0,00050612;
0,331657;-0,203285;-0,054171;
0,331757;-0,16874;-0,109108;
0,331857;-0,133934;-0,164068;
0,331957;-0,099057;-0,218815;
0,332057;-0,064301;-0,27311;
0,332157;-0,0298559;-0,326719;
0,332257;0,00409043;-0,379409;
0,332357;0,037353;-0,430952;
0,332457;0,0697507;-0,481123;
0,332557;0,101107;-0,529706;
0,332657;0,131252;-0,576488;
0,332757;0,16002;-0,621267;
0,332857;0,187255;-0,663848;
0,332957;0,212808;-0,704048;
0,333057;0,236539;-0,741692;
0,333157;0,258316;-0,776618;
0,333257;0,27802;-0,808676;
0,333357;0,29554;-0,837729;
0,333457;0,310778;-0,863653;
0,333557;0,323646;-0,886338;
0,333657;0,33407;-0,90569;
0,333757;0,341986;-0,92163;
0,333857;0,347347;-0,934092;
0,333957;0,350114;-0,943027;
0,334057;0,350266;-0,948405;
0,334157;0,347792;-0,950207;
0,334257;0,342695;-0,948433;
0,334357;0,334993;-0,9431;
0,334457;0,324715;-0,934239;
0,334557;0,311907;-0,921898;
0,334657;0,296623;-0,90614;
0,334757;0,278934;-0,887045;
0,334857;0,258921;-0,864706;
0,334957;0,236678;-0,839232;
0,335057;0,21231;-0,810745;
0,335157;0,185934;-0,779382;
0,335257;0,157676;-0,74529;
0,335357;0,127674;-0,708632;
0,335457;0,0960729;-0,669578;
0,335557;0,0630285;-0,628313;
0,335657;0,0287029;-0,585027;
0,335757;-0,00673453;-0,539923;
0,335857;-0,0431079;-0,493208;
0,335957;-0,080236;-0,4451;
0,336057;-0,117933;-0,395818;
0,336157;-0,156011;-0,345589;
0,336257;-0,194276;-0,294643;
0,336357;-0,232535;-0,243212;
0,336457;-0,270594;-0,191529;
0,336557;-0,308259;-0,139829;
0,336657;-0,345335;-0,0883457;
0,336757;-0,381631;-0,0373096;
0,336857;-0,41696;0,0130505;
0,336957;-0,451135;0,0625102;
0,337057;-0,483978;0,11085;
0,337157;-0,515314;0,157856;
0,337257;-0,544974;0,203324;
0,337357;-0,572799;0,247053;
0,337457;-0,598636;0,288857;
0,337557;-0,622341;0,328554;
0,337657;-0,643779;0,365978;
0,337757;-0,662827;0,40097;
0,337857;-0,679372;0,433386;
0,337957;-0,69331;0,463094;
0,338057;-0,704553;0,489977;
0,338157;-0,713022;0,513929;
0,338257;-0,718653;0,534861;
0,338357;-0,721393;0,552698;
0,338457;-0,721204;0,567381;
0,338557;-0,71806;0,578866;
0,338657;-0,71195;0,587123;
0,338757;-0,702876;0,592142;
0,338857;-0,690854;0,593925;
0,338957;-0,675914;0,592491;
0,339057;-0,658099;0,587875;
0,339157;-0,637466;0,580128;
0,339257;-0,614085;0,569315;
0,339357;-0,588039;0,555517;
0,339457;-0,559422;0,538828;
0,339557;-0,528344;0,519358;
0,339657;-0,494921;0,497228;
0,339757;-0,459285;0,472575;
0,339837;-0,429309;0,451156;
0,339919;-0,397339;0,427749;
0,339996;-0,36604;0,404354;
0,340096;-0,324005;0,372309;
0,340196;-0,280441;0,338466;
0,340296;-0,235529;0,303018;
0,340396;-0,189451;0,266162;
0,340496;-0,1424;0,228106;
0,340596;-0,0945685;0,189058;
0,340696;-0,0461581;0,149237;
0,340796;0,00263072;0,108861;
