time;V(/Bias_Out)1;V(/VoutN)1;V(/VoutP)1;
0,969812;2,50612;2,49623;2,4958;
0,969822;2,50644;2,49646;2,49603;
0,969832;2,50651;2,49662;2,4962;
0,969842;2,5064;2,49645;2,49602;
0,969852;2,50616;2,49628;2,49584;
0,969862;2,50625;2,49629;2,49585;
0,969872;2,50619;2,49631;2,49587;
0,969882;2,50628;2,49632;2,49588;
0,969892;2,50621;2,49633;2,49589;
0,969902;2,50628;2,49632;2,49587;
0,969912;2,50619;2,49631;2,49586;
0,969922;2,5063;2,49634;2,49589;
0,969932;2,50623;2,49636;2,4959;
0,969942;2,50626;2,49631;2,49586;
0,969952;2,50617;2,49629;2,49583;
0,969962;2,50633;2,49638;2,49591;
0,969972;2,5063;2,49643;2,49596;
0,969982;2,50625;2,49631;2,49584;
0,969992;2,50613;2,49626;2,49579;
0,970002;2,50641;2,49645;2,49598;
0,970012;2,50645;2,49659;2,49611;
0,970022;2,50634;2,49641;2,49593;
0,970032;2,50614;2,49627;2,49579;
0,970042;2,50625;2,49631;2,49583;
0,970052;2,50621;2,49634;2,49586;
0,970062;2,50627;2,49633;2,49584;
0,970072;2,50618;2,49632;2,49583;
0,970082;2,5063;2,49637;2,49587;
0,970092;2,50624;2,49639;2,49589;
0,970102;2,50626;2,49633;2,49583;
0,970112;2,50615;2,4963;2,4958;
0,970122;2,50635;2,49641;2,49591;
0,970132;2,50634;2,49649;2,49598;
0,970142;2,50626;2,49634;2,49583;
0,970152;2,50612;2,49627;2,49576;
0,970162;2,50644;2,4965;2,49598;
0,970172;2,50652;2,49667;2,49615;
0,970182;2,50641;2,4965;2,49598;
0,970192;2,50617;2,49632;2,4958;
0,970202;2,50625;2,49633;2,4958;
0,970212;2,50619;2,49634;2,49582;
0,970222;2,50628;2,49637;2,49583;
0,970232;2,50622;2,49638;2,49584;
0,970242;2,50627;2,49636;2,49582;
0,970252;2,50618;2,49635;2,49581;
0,970262;2,50631;2,49639;2,49585;
0,970272;2,50625;2,49641;2,49587;
0,970282;2,50626;2,49635;2,4958;
0,970292;2,50615;2,49632;2,49577;
0,970302;2,50635;2,49644;2,49588;
0,970312;2,50634;2,49651;2,49596;
0,970322;2,50626;2,49636;2,49581;
0,970332;2,50612;2,49629;2,49573;
0,970342;2,50644;2,49653;2,49596;
0,970352;2,50653;2,4967;2,49614;
0,970362;2,50642;2,49653;2,49596;
0,970372;2,50617;2,49635;2,49578;
0,970382;2,50625;2,49635;2,49578;
0,970392;2,50618;2,49636;2,49579;
0,970402;2,50629;2,49639;2,49581;
0,970412;2,50623;2,49641;2,49583;
0,970422;2,50627;2,49637;2,49579;
0,970432;2,50617;2,49636;2,49577;
0,970442;2,50632;2,49642;2,49584;
0,970452;2,50628;2,49646;2,49587;
0,970462;2,50625;2,49637;2,49577;
0,970472;2,50614;2,49632;2,49573;
0,970482;2,50639;2,49649;2,49589;
0,970492;2,50642;2,49661;2,49601;
0,970502;2,50631;2,49643;2,49583;
0,970512;2,50613;2,49632;2,49571;
0,970522;2,50636;2,49646;2,49586;
0,970532;2,50637;2,49656;2,49595;
0,970542;2,50628;2,49641;2,4958;
0,970552;2,50612;2,49632;2,4957;
0,970562;2,50647;2,49657;2,49596;
0,970572;2,50657;2,49677;2,49615;
0,970582;2,50647;2,4966;2,49598;
0,970592;2,5062;2,49641;2,49578;
0,970602;2,50626;2,49639;2,49576;
0,970612;2,50618;2,49639;2,49576;
0,970622;2,5063;2,49643;2,49579;
0,970632;2,50624;2,49645;2,49582;
0,970642;2,50626;2,49639;2,49575;
0,970652;2,50616;2,49636;2,49572;
0,970662;2,50635;2,49647;2,49583;
0,970672;2,50633;2,49655;2,4959;
0,970682;2,50626;2,4964;2,49575;
0,970692;2,50612;2,49633;2,49568;
0,970702;2,50644;2,49656;2,49591;
0,970712;2,50651;2,49673;2,49607;
0,970722;2,5064;2,49655;2,49589;
0,970732;2,50616;2,49638;2,49572;
0,970742;2,50625;2,49639;2,49573;
0,970752;2,50619;2,49641;2,49575;
0,970762;2,50628;2,49643;2,49576;
0,970772;2,50621;2,49643;2,49576;
0,970782;2,50628;2,49642;2,49575;
0,970792;2,50619;2,49642;2,49574;
0,970802;2,5063;2,49644;2,49577;
0,970812;2,50623;2,49646;2,49578;
0,970822;2,50627;2,49642;2,49574;
0,970832;2,50617;2,4964;2,49571;
0,970842;2,50633;2,49647;2,49579;
0,970852;2,50629;2,49652;2,49583;
0,970862;2,50625;2,49641;2,49572;
0,970872;2,50613;2,49636;2,49567;
0,970882;2,5064;2,49655;2,49585;
0,970892;2,50644;2,49668;2,49598;
0,970902;2,50633;2,4965;2,4958;
0,970912;2,50613;2,49637;2,49567;
0,970922;2,50626;2,49642;2,49572;
0,970932;2,50622;2,49646;2,49575;
0,970942;2,50626;2,49643;2,49572;
0,970952;2,50617;2,49641;2,49569;
0,970962;2,50632;2,49649;2,49577;
0,970972;2,50629;2,49653;2,49581;
0,970982;2,50625;2,49643;2,49571;
0,970992;2,50613;2,49638;2,49565;
0,971002;2,5064;2,49656;2,49583;
0,971012;2,50643;2,49668;2,49596;
0,971022;2,50632;2,49651;2,49578;
0,971032;2,50613;2,49638;2,49565;
0,971042;2,50627;2,49644;2,49571;
0,971052;2,50623;2,49649;2,49575;
0,971062;2,50625;2,49644;2,4957;
0,971072;2,50616;2,49641;2,49567;
0,971082;2,50634;2,49652;2,49577;
0,971092;2,50632;2,49658;2,49583;
0,971102;2,50625;2,49645;2,4957;
0,971112;2,50612;2,49638;2,49563;
0,971122;2,50643;2,4966;2,49585;
0,971132;2,50649;2,49676;2,496;
0,971142;2,50638;2,49658;2,49582;
0,971152;2,50615;2,49642;2,49566;
0,971162;2,50625;2,49644;2,49568;
0,971172;2,50619;2,49646;2,4957;
0,971182;2,50628;2,49647;2,4957;
0,971192;2,5062;2,49647;2,4957;
0,971202;2,50628;2,49648;2,4957;
0,971212;2,50621;2,49648;2,4957;
0,971222;2,50628;2,49648;2,4957;
0,971232;2,5062;2,49647;2,4957;
0,971242;2,50629;2,49648;2,4957;
0,971252;2,50621;2,49649;2,4957;
0,971262;2,50628;2,49648;2,49569;
0,971272;2,50619;2,49647;2,49568;
0,971282;2,50629;2,49649;2,4957;
0,971292;2,50622;2,4965;2,49571;
0,971302;2,50627;2,49647;2,49568;
0,971312;2,50618;2,49646;2,49566;
0,971322;2,50632;2,49652;2,49572;
0,971332;2,50627;2,49655;2,49575;
0,971342;2,50625;2,49646;2,49566;
0,971352;2,50614;2,49642;2,49562;
0,971362;2,50638;2,49658;2,49577;
0,971372;2,50639;2,49668;2,49587;
0,971382;2,50629;2,49651;2,4957;
0,971392;2,50612;2,49641;2,4956;
0,971402;2,50646;2,49665;2,49584;
0,971412;2,50655;2,49684;2,49602;
0,971422;2,50644;2,49667;2,49584;
0,971432;2,50618;2,49648;2,49565;
0,971442;2,50625;2,49647;2,49564;
0,971452;2,50618;2,49647;2,49564;
0,971462;2,5063;2,49652;2,49568;
0,971472;2,50624;2,49654;2,49571;
0,971482;2,50626;2,49648;2,49565;
0,971492;2,50616;2,49646;2,49562;
0,971502;2,50635;2,49656;2,49572;
0,971512;2,50633;2,49663;2,49579;
0,971522;2,50626;2,49649;2,49565;
0,971532;2,50612;2,49642;2,49558;
0,971542;2,50643;2,49665;2,4958;
0,971552;2,50651;2,49681;2,49596;
0,971562;2,50639;2,49664;2,49578;
0,971572;2,50616;2,49647;2,49561;
0,971582;2,50625;2,49648;2,49562;
0,971592;2,50619;2,4965;2,49564;
0,971602;2,50628;2,49651;2,49565;
0,971612;2,50621;2,49652;2,49566;
0,971622;2,50628;2,49652;2,49565;
0,971632;2,5062;2,49651;2,49564;
0,971642;2,50629;2,49653;2,49566;
0,971652;2,50622;2,49654;2,49567;
0,971662;2,50627;2,49651;2,49564;
0,971672;2,50618;2,4965;2,49562;
0,971682;2,50631;2,49655;2,49567;
0,971692;2,50626;2,49658;2,4957;
0,971702;2,50625;2,4965;2,49562;
0,971712;2,50615;2,49647;2,49558;
0,971722;2,50637;2,4966;2,49571;
0,971732;2,50637;2,4967;2,49581;
0,971742;2,50627;2,49653;2,49564;
0,971752;2,50612;2,49645;2,49555;
0,971762;2,50647;2,4967;2,49581;
0,971772;2,50657;2,4969;2,496;
0,971782;2,50647;2,49673;2,49583;
0,971792;2,50621;2,49654;2,49564;
0,971802;2,50627;2,49653;2,49562;
0,971812;2,50619;2,49652;2,49562;
0,971822;2,5063;2,49655;2,49564;
0,971832;2,50623;2,49657;2,49565;
0,971842;2,50627;2,49653;2,49561;
0,971852;2,50617;2,49651;2,49559;
0,971862;2,50632;2,49658;2,49566;
0,971872;2,50628;2,49662;2,4957;
0,971882;2,50625;2,49652;2,4956;
0,971892;2,50613;2,49647;2,49555;
0,971902;2,50639;2,49665;2,49572;
0,971912;2,50643;2,49677;2,49584;
0,971922;2,50632;2,4966;2,49567;
0,971932;2,50613;2,49647;2,49554;
0,971942;2,50629;2,49655;2,49562;
0,971952;2,50626;2,4966;2,49567;
0,971962;2,50625;2,49653;2,49559;
0,971972;2,50614;2,49649;2,49555;
0,971982;2,50637;2,49663;2,49569;
0,971992;2,50637;2,49672;2,49578;
0,972002;2,50628;2,49656;2,49562;
0,972012;2,50612;2,49647;2,49552;
0,972022;2,50647;2,49673;2,49578;
0,972032;2,50658;2,49694;2,49598;
0,972042;2,50648;2,49677;2,49581;
0,972052;2,50621;2,49657;2,49561;
0,972062;2,5063;2,49657;2,49562;
0,972072;2,50622;2,49658;2,49562;
0,972082;2,50628;2,49656;2,49559;
0,972092;2,50619;2,49655;2,49558;
0,972102;2,5063;2,49658;2,49561;
0,972112;2,50624;2,4966;2,49563;
0,972122;2,50626;2,49655;2,49558;
0,972132;2,50616;2,49652;2,49555;
0,972142;2,50634;2,49662;2,49564;
0,972152;2,50632;2,49669;2,49571;
0,972162;2,50625;2,49655;2,49557;
0,972172;2,50613;2,49649;2,49551;
0,972182;2,50642;2,4967;2,49572;
0,972192;2,50649;2,49686;2,49587;
0,972202;2,50637;2,49668;2,49569;
0,972212;2,50615;2,49652;2,49553;
0,972222;2,50625;2,49654;2,49555;
0,972232;2,5062;2,49657;2,49557;
0,972242;2,50627;2,49657;2,49558;
0,972252;2,5062;2,49657;2,49557;
0,972262;2,50629;2,49658;2,49558;
0,972272;2,50621;2,49659;2,49559;
0,972282;2,50628;2,49658;2,49558;
0,972292;2,50619;2,49657;2,49557;
0,972302;2,5063;2,49659;2,49559;
0,972312;2,50623;2,49661;2,4956;
0,972322;2,50627;2,49657;2,49556;
0,972332;2,50617;2,49655;2,49554;
0,972342;2,50632;2,49662;2,49561;
0,972352;2,50628;2,49666;2,49565;
0,972362;2,50625;2,49656;2,49554;
0,972372;2,50614;2,49652;2,4955;
0,972382;2,50639;2,49668;2,49566;
0,972392;2,50642;2,4968;2,49578;
0,972402;2,50631;2,49663;2,4956;
0,972412;2,50613;2,49651;2,49548;
0,972422;2,50636;2,49666;2,49563;
0,972432;2,50637;2,49676;2,49573;
0,972442;2,50628;2,49661;2,49557;
0,972452;2,50613;2,49651;2,49548;
0,972462;2,50647;2,49677;2,49574;
0,972472;2,50658;2,49697;2,49593;
0,972482;2,50648;2,49681;2,49577;
0,972492;2,50621;2,49661;2,49556;
0,972502;2,50629;2,4966;2,49556;
0,972512;2,5062;2,4966;2,49556;
0,972522;2,50629;2,4966;2,49556;
0,972532;2,50621;2,49661;2,49556;
0,972542;2,50628;2,4966;2,49555;
0,972552;2,5062;2,4966;2,49555;
0,972562;2,50629;2,49661;2,49556;
0,972572;2,50622;2,49662;2,49556;
0,972582;2,50627;2,4966;2,49554;
0,972592;2,50619;2,49659;2,49553;
0,972602;2,50631;2,49663;2,49557;
0,972612;2,50624;2,49665;2,49559;
0,972622;2,50626;2,49659;2,49552;
0,972632;2,50615;2,49656;2,49549;
0,972642;2,50635;2,49667;2,4956;
0,972652;2,50633;2,49674;2,49567;
0,972662;2,50626;2,4966;2,49553;
0,972672;2,50612;2,49653;2,49545;
0,972682;2,50644;2,49676;2,49568;
0,972692;2,50651;2,49693;2,49585;
0,972702;2,5064;2,49675;2,49567;
0,972712;2,50616;2,49658;2,49549;
0,972722;2,50625;2,49659;2,4955;
0,972732;2,50619;2,4966;2,49552;
0,972742;2,50628;2,49662;2,49553;
0,972752;2,50621;2,49663;2,49554;
0,972762;2,50627;2,49662;2,49552;
0,972772;2,50619;2,49661;2,49551;
0,972782;2,5063;2,49664;2,49554;
0,972792;2,50624;2,49666;2,49556;
0,972802;2,50626;2,49661;2,49551;
0,972812;2,50616;2,49658;2,49548;
0,972822;2,50633;2,49667;2,49557;
0,972832;2,5063;2,49673;2,49563;
0,972842;2,50625;2,4966;2,4955;
0,972852;2,50613;2,49655;2,49544;
0,972862;2,50641;2,49675;2,49564;
0,972872;2,50647;2,49689;2,49578;
0,972882;2,50635;2,49671;2,4956;
0,972892;2,50614;2,49657;2,49545;
0,972902;2,50625;2,4966;2,49548;
0,972912;2,5062;2,49663;2,49551;
0,972922;2,50627;2,49662;2,49551;
0,972932;2,50619;2,49662;2,4955;
0,972942;2,5063;2,49665;2,49553;
0,972952;2,50623;2,49666;2,49554;
0,972962;2,50627;2,49662;2,4955;
0,972972;2,50617;2,4966;2,49547;
0,972982;2,50633;2,49668;2,49555;
0,972992;2,50629;2,49672;2,49559;
0,973002;2,50625;2,49662;2,49548;
0,973012;2,50613;2,49657;2,49543;
0,973022;2,5064;2,49675;2,49561;
0,973032;2,50644;2,49688;2,49574;
0,973042;2,50632;2,4967;2,49556;
0,973052;2,50613;2,49657;2,49543;
0,973062;2,50627;2,49663;2,49549;
0,973072;2,50623;2,49667;2,49553;
0,973082;2,50625;2,49662;2,49548;
0,973092;2,50616;2,4966;2,49545;
0,973102;2,50634;2,4967;2,49555;
0,973112;2,50632;2,49676;2,49561;
0,973122;2,50625;2,49663;2,49548;
0,973132;2,50613;2,49657;2,49541;
0,973142;2,50642;2,49678;2,49563;
0,973152;2,50649;2,49694;2,49578;
0,973162;2,50637;2,49676;2,4956;
0,973172;2,50615;2,4966;2,49544;
0,973182;2,50625;2,49662;2,49546;
0,973192;2,5062;2,49664;2,49548;
0,973202;2,50627;2,49665;2,49549;
0,973212;2,5062;2,49665;2,49548;
0,973222;2,50629;2,49666;2,49549;
0,973232;2,50621;2,49666;2,4955;
0,973242;2,50628;2,49666;2,49549;
0,973252;2,50619;2,49665;2,49548;
0,973262;2,5063;2,49667;2,4955;
0,973272;2,50623;2,49668;2,49551;
0,973282;2,50627;2,49665;2,49547;
0,973292;2,50617;2,49663;2,49545;
0,973302;2,50632;2,4967;2,49552;
0,973312;2,50628;2,49674;2,49556;
0,973322;2,50625;2,49664;2,49546;
0,973332;2,50614;2,49659;2,49541;
0,973342;2,50639;2,49676;2,49557;
0,973352;2,50641;2,49688;2,49569;
0,973362;2,5063;2,4967;2,49551;
0,973372;2,50613;2,49659;2,4954;
0,973382;2,50639;2,49676;2,49557;
0,973392;2,50642;2,49689;2,49569;
0,973402;2,50631;2,49671;2,49552;
0,973412;2,50613;2,49659;2,4954;
0,973422;2,50632;2,4967;2,49551;
0,973432;2,50631;2,49678;2,49558;
0,973442;2,50625;2,49665;2,49545;
0,973452;2,50613;2,49659;2,49539;
0,973462;2,50642;2,4968;2,49559;
0,973472;2,50647;2,49694;2,49574;
0,973482;2,50636;2,49676;2,49556;
0,973492;2,50614;2,49661;2,4954;
0,973502;2,50625;2,49664;2,49543;
0,973512;2,5062;2,49667;2,49546;
0,973522;2,50627;2,49667;2,49546;
0,973532;2,50619;2,49666;2,49545;
0,973542;2,50629;2,49669;2,49547;
0,973552;2,50622;2,4967;2,49548;
0,973562;2,50627;2,49667;2,49545;
0,973572;2,50618;2,49665;2,49543;
0,973582;2,50632;2,49671;2,49549;
0,973592;2,50627;2,49675;2,49552;
0,973602;2,50625;2,49666;2,49544;
0,973612;2,50614;2,49662;2,49539;
0,973622;2,50638;2,49677;2,49554;
0,973632;2,50639;2,49687;2,49565;
0,973642;2,50629;2,4967;2,49548;
0,973652;2,50612;2,4966;2,49537;
0,973662;2,50644;2,49683;2,4956;
0,973672;2,50651;2,497;2,49576;
0,973682;2,5064;2,49682;2,49559;
0,973692;2,50616;2,49665;2,49541;
0,973702;2,50625;2,49666;2,49542;
0,973712;2,50619;2,49667;2,49544;
0,973722;2,50628;2,49669;2,49545;
0,973732;2,50621;2,4967;2,49546;
0,973742;2,50628;2,49669;2,49544;
0,973752;2,50619;2,49668;2,49544;
0,973762;2,5063;2,49671;2,49546;
0,973772;2,50623;2,49672;2,49548;
0,973782;2,50626;2,49668;2,49543;
0,973792;2,50617;2,49666;2,49541;
0,973802;2,50633;2,49674;2,49549;
0,973812;2,50629;2,49679;2,49554;
0,973822;2,50625;2,49667;2,49542;
0,973832;2,50613;2,49662;2,49537;
0,973842;2,5064;2,49681;2,49555;
0,973852;2,50645;2,49694;2,49568;
0,973862;2,50633;2,49676;2,49551;
0,973872;2,50613;2,49663;2,49537;
0,973882;2,50626;2,49667;2,49542;
0,973892;2,50622;2,49671;2,49545;
0,973902;2,50626;2,49668;2,49542;
0,973912;2,50617;2,49667;2,4954;
0,973922;2,50632;2,49673;2,49547;
0,973932;2,50627;2,49677;2,4955;
0,973942;2,50625;2,49668;2,49541;
0,973952;2,50614;2,49663;2,49537;
0,973962;2,50638;2,49679;2,49552;
0,973972;2,5064;2,4969;2,49563;
0,973982;2,50629;2,49673;2,49546;
0,973992;2,50613;2,49662;2,49535;
0,974002;2,50632;2,49674;2,49547;
0,974012;2,50631;2,49681;2,49554;
0,974022;2,50625;2,49669;2,49542;
0,974032;2,50613;2,49662;2,49535;
0,974042;2,50642;2,49683;2,49556;
0,974052;2,50648;2,49698;2,4957;
0,974062;2,50636;2,49681;2,49553;
0,974072;2,50615;2,49665;2,49537;
0,974082;2,50625;2,49668;2,49539;
0,974092;2,5062;2,4967;2,49542;
0,974102;2,50627;2,4967;2,49542;
0,974112;2,50619;2,4967;2,49541;
0,974122;2,50629;2,49672;2,49543;
0,974132;2,50622;2,49673;2,49544;
0,974142;2,50627;2,49671;2,49542;
0,974152;2,50618;2,49669;2,4954;
0,974162;2,50631;2,49674;2,49545;
0,974172;2,50625;2,49676;2,49547;
0,974182;2,50626;2,49669;2,4954;
0,974192;2,50615;2,49666;2,49536;
0,974202;2,50636;2,49678;2,49549;
0,974212;2,50635;2,49687;2,49557;
0,974222;2,50627;2,49671;2,49542;
0,974232;2,50612;2,49663;2,49533;
0,974242;2,50645;2,49688;2,49558;
0,974252;2,50655;2,49706;2,49576;
0,974262;2,50644;2,49689;2,49559;
0,974272;2,50618;2,4967;2,4954;
0,974282;2,50625;2,49669;2,49538;
0,974292;2,50618;2,49669;2,49539;
0,974302;2,5063;2,49673;2,49543;
0,974312;2,50624;2,49676;2,49545;
0,974322;2,50626;2,4967;2,49539;
0,974332;2,50616;2,49667;2,49536;
0,974342;2,50635;2,49678;2,49547;
0,974352;2,50633;2,49685;2,49554;
0,974362;2,50626;2,49671;2,4954;
0,974372;2,50612;2,49664;2,49533;
0,974382;2,50643;2,49686;2,49555;
0,974392;2,5065;2,49702;2,49571;
0,974402;2,50639;2,49685;2,49553;
0,974412;2,50616;2,49668;2,49536;
0,974422;2,50625;2,49669;2,49538;
0,974432;2,50619;2,49671;2,4954;
0,974442;2,50628;2,49672;2,4954;
0,974452;2,50621;2,49673;2,49541;
0,974462;2,50628;2,49673;2,49541;
0,974472;2,5062;2,49672;2,4954;
0,974482;2,50629;2,49673;2,49541;
0,974492;2,50621;2,49674;2,49541;
0,974502;2,50628;2,49673;2,4954;
0,974512;2,50619;2,49672;2,49539;
0,974522;2,5063;2,49674;2,49542;
0,974532;2,50623;2,49676;2,49543;
0,974542;2,50627;2,49672;2,49539;
0,974552;2,50617;2,4967;2,49537;
0,974562;2,50633;2,49677;2,49544;
0,974572;2,50629;2,49682;2,49549;
0,974582;2,50625;2,49671;2,49538;
0,974592;2,50613;2,49666;2,49532;
0,974602;2,5064;2,49684;2,49551;
0,974612;2,50644;2,49697;2,49563;
0,974622;2,50633;2,49679;2,49546;
0,974632;2,50613;2,49666;2,49532;
0,974642;2,50627;2,49672;2,49538;
0,974652;2,50623;2,49676;2,49542;
0,974662;2,50626;2,49672;2,49538;
0,974672;2,50616;2,49669;2,49535;
0,974682;2,50633;2,49678;2,49544;
0,974692;2,5063;2,49684;2,4955;
0,974702;2,50625;2,49672;2,49537;
0,974712;2,50613;2,49666;2,49531;
0,974722;2,50641;2,49686;2,49551;
0,974732;2,50646;2,497;2,49565;
0,974742;2,50635;2,49682;2,49548;
0,974752;2,50614;2,49667;2,49533;
0,974762;2,50625;2,49671;2,49536;
0,974772;2,5062;2,49674;2,49539;
0,974782;2,50627;2,49673;2,49538;
0,974792;2,50619;2,49672;2,49537;
0,974802;2,5063;2,49676;2,4954;
0,974812;2,50623;2,49677;2,49542;
0,974822;2,50626;2,49673;2,49538;
0,974832;2,50617;2,4967;2,49535;
0,974842;2,50633;2,49678;2,49543;
0,974852;2,50629;2,49683;2,49548;
0,974862;2,50625;2,49672;2,49536;
0,974872;2,50613;2,49667;2,49531;
0,974882;2,5064;2,49685;2,4955;
0,974892;2,50644;2,49698;2,49563;
0,974902;2,50633;2,49681;2,49545;
0,974912;2,50613;2,49667;2,49531;
0,974922;2,50626;2,49672;2,49536;
0,974932;2,50622;2,49676;2,4954;
0,974942;2,50626;2,49673;2,49537;
0,974952;2,50617;2,49671;2,49535;
0,974962;2,50632;2,49678;2,49542;
0,974972;2,50628;2,49682;2,49546;
0,974982;2,50625;2,49672;2,49536;
0,974992;2,50614;2,49667;2,49531;
0,975002;2,50639;2,49684;2,49548;
0,975012;2,50641;2,49696;2,49559;
0,975022;2,50631;2,49679;2,49542;
0,975032;2,50613;2,49667;2,4953;
0,975042;2,50638;2,49683;2,49547;
0,975052;2,5064;2,49695;2,49558;
0,975062;2,5063;2,49678;2,49541;
0,975072;2,50613;2,49667;2,4953;
0,975082;2,50629;2,49676;2,49539;
0,975092;2,50627;2,49681;2,49544;
0,975102;2,50625;2,49673;2,49536;
0,975112;2,50614;2,49668;2,49531;
0,975122;2,50638;2,49684;2,49547;
0,975132;2,50639;2,49694;2,49557;
0,975142;2,50629;2,49677;2,4954;
0,975152;2,50613;2,49667;2,49529;
0,975162;2,50643;2,49689;2,49551;
0,975172;2,5065;2,49705;2,49567;
0,975182;2,50639;2,49687;2,4955;
0,975192;2,50616;2,4967;2,49533;
0,975202;2,50625;2,49672;2,49534;
0,975212;2,50619;2,49674;2,49536;
0,975222;2,50628;2,49675;2,49537;
0,975232;2,5062;2,49675;2,49538;
0,975242;2,50628;2,49675;2,49538;
0,975252;2,5062;2,49675;2,49537;
0,975262;2,50629;2,49676;2,49538;
0,975272;2,50621;2,49676;2,49538;
0,975282;2,50628;2,49675;2,49537;
0,975292;2,5062;2,49675;2,49537;
0,975302;2,50629;2,49676;2,49538;
0,975312;2,50622;2,49677;2,49539;
0,975322;2,50627;2,49675;2,49537;
0,975332;2,50618;2,49673;2,49535;
0,975342;2,50631;2,49678;2,4954;
0,975352;2,50625;2,49681;2,49542;
0,975362;2,50625;2,49673;2,49535;
0,975372;2,50615;2,4967;2,49531;
0,975382;2,50636;2,49683;2,49544;
0,975392;2,50636;2,49691;2,49553;
0,975402;2,50627;2,49676;2,49537;
0,975412;2,50612;2,49667;2,49529;
0,975422;2,50646;2,49692;2,49553;
0,975432;2,50655;2,49711;2,49572;
0,975442;2,50644;2,49693;2,49555;
0,975452;2,50619;2,49674;2,49536;
0,975462;2,50625;2,49673;2,49534;
0,975472;2,50618;2,49673;2,49534;
0,975482;2,5063;2,49677;2,49539;
0,975492;2,50625;2,4968;2,49541;
0,975502;2,50626;2,49674;2,49535;
0,975512;2,50615;2,49671;2,49532;
0,975522;2,50635;2,49682;2,49543;
0,975532;2,50634;2,4969;2,4955;
0,975542;2,50626;2,49675;2,49536;
0,975552;2,50612;2,49668;2,49528;
0,975562;2,50644;2,4969;2,49551;
0,975572;2,50652;2,49707;2,49568;
0,975582;2,5064;2,4969;2,4955;
0,975592;2,50616;2,49672;2,49533;
0,975602;2,50625;2,49673;2,49533;
0,975612;2,50619;2,49674;2,49535;
0,975622;2,50628;2,49676;2,49537;
0,975632;2,50622;2,49677;2,49538;
0,975642;2,50627;2,49675;2,49536;
0,975652;2,50618;2,49674;2,49535;
0,975662;2,50631;2,49678;2,49539;
0,975672;2,50625;2,4968;2,49541;
0,975682;2,50626;2,49674;2,49535;
0,975692;2,50615;2,49671;2,49531;
0,975702;2,50635;2,49682;2,49543;
0,975712;2,50634;2,4969;2,4955;
0,975722;2,50626;2,49675;2,49535;
0,975732;2,50612;2,49668;2,49528;
0,975742;2,50644;2,49691;2,49551;
0,975752;2,50652;2,49707;2,49568;
0,975762;2,5064;2,4969;2,4955;
0,975772;2,50616;2,49672;2,49532;
0,975782;2,50625;2,49673;2,49533;
0,975792;2,50619;2,49675;2,49535;
0,975802;2,50628;2,49676;2,49537;
0,975812;2,50621;2,49677;2,49537;
0,975822;2,50627;2,49676;2,49536;
0,975832;2,50619;2,49675;2,49535;
0,975842;2,5063;2,49678;2,49538;
0,975852;2,50624;2,4968;2,4954;
0,975862;2,50626;2,49675;2,49535;
0,975872;2,50616;2,49672;2,49532;
0,975882;2,50634;2,49682;2,49542;
0,975892;2,50632;2,49688;2,49548;
0,975902;2,50625;2,49675;2,49535;
0,975912;2,50612;2,49668;2,49528;
0,975922;2,50643;2,4969;2,49549;
0,975932;2,50649;2,49705;2,49565;
0,975942;2,50638;2,49688;2,49547;
0,975952;2,50615;2,49671;2,49531;
0,975962;2,50625;2,49673;2,49533;
0,975972;2,50619;2,49675;2,49535;
0,975982;2,50628;2,49676;2,49536;
0,975992;2,5062;2,49676;2,49536;
0,976002;2,50628;2,49677;2,49537;
0,976012;2,50621;2,49677;2,49537;
0,976022;2,50628;2,49677;2,49536;
0,976032;2,5062;2,49676;2,49536;
0,976042;2,50629;2,49677;2,49537;
0,976052;2,50621;2,49677;2,49537;
0,976062;2,50628;2,49676;2,49536;
0,976072;2,50619;2,49675;2,49535;
0,976082;2,5063;2,49678;2,49538;
0,976092;2,50623;2,49679;2,49539;
0,976102;2,50626;2,49675;2,49535;
0,976112;2,50617;2,49673;2,49533;
0,976122;2,50633;2,4968;2,4954;
0,976132;2,50629;2,49685;2,49545;
0,976142;2,50625;2,49674;2,49534;
0,976152;2,50613;2,49669;2,49529;
0,976162;2,5064;2,49687;2,49547;
0,976172;2,50644;2,497;2,4956;
0,976182;2,50632;2,49682;2,49542;
0,976192;2,50613;2,49669;2,49529;
0,976202;2,50627;2,49675;2,49535;
0,976212;2,50623;2,49679;2,49539;
0,976222;2,50625;2,49674;2,49534;
0,976232;2,50616;2,49671;2,49531;
0,976242;2,50634;2,49682;2,49542;
0,976252;2,50632;2,49688;2,49548;
0,976262;2,50625;2,49675;2,49534;
0,976272;2,50613;2,49668;2,49528;
0,976282;2,50642;2,4969;2,49549;
0,976292;2,50649;2,49705;2,49565;
0,976302;2,50637;2,49687;2,49547;
0,976312;2,50615;2,49671;2,49531;
0,976322;2,50625;2,49673;2,49533;
0,976332;2,5062;2,49676;2,49535;
0,976342;2,50627;2,49676;2,49536;
0,976352;2,5062;2,49676;2,49536;
0,976362;2,50629;2,49677;2,49537;
0,976372;2,50621;2,49677;2,49537;
0,976382;2,50628;2,49676;2,49536;
0,976392;2,50619;2,49675;2,49535;
0,976402;2,50629;2,49678;2,49537;
0,976412;2,50622;2,49679;2,49538;
0,976422;2,50627;2,49675;2,49535;
0,976432;2,50617;2,49673;2,49533;
0,976442;2,50632;2,4968;2,4954;
0,976452;2,50627;2,49683;2,49543;
